,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Lat,Lng,Full_Address
1122,2261559,CLOSED,2240 Red Knot Lane,Apex,27502,1/17/2020,Peak 502 at Beaver Creek,"2,242",2019,4,3,1,Attached,"$327,990.00","$322,305.00",0,,2,0-.25 Acres,0.98,NC,35.740169,-78.894896,"2240 Red Knot Lane,Apex,NC,27502"
1123,2283219,CLOSED,2871 Dallas Valley Lane,Apex,27502,8/27/2020,Townes at Friendship Station,"2,172",2019,3,3,1,Attached,"$324,000.00","$322,500.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7050525,-78.9176758,"2871 Dallas Valley Lane,Apex,NC,27502"
1124,2100447,CLOSED,1008 Drayman Place,Apex,27502,5/21/2018,Hempstead at Beaver Creek,"2,428",2017,3,3,1,Attached,"$314,860.00","$322,900.00",0,,2,0-.25 Acres,1.03,NC,35.7426557,-78.8845754,"1008 Drayman Place,Apex,NC,27502"
1125,2170030,CLOSED,858 Salem Pointe Place,Apex,27523,10/26/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$324,990.00","$322,990.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7577728,-78.835532,"858 Salem Pointe Place,Apex,NC,27523"
1126,2308107,CLOSED,2865 Dallas Valley Lane,Apex,27502,7/29/2020,Townes at Friendship Station,"2,162",2020,4,3,1,Attached,"$324,000.00","$323,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7051251,-78.9174805,"2865 Dallas Valley Lane,Apex,NC,27502"
1127,2165606,CLOSED,1907 Blue Jay Point,Apex,27502,7/12/2018,Bella Casa,"2,518",2017,3,3,1,Attached,"$338,900.00","$323,000.00",0,Yes,2,0-.25 Acres,0.95,NC,35.7132053,-78.91803809999999,"1907 Blue Jay Point,Apex,NC,27502"
1128,2270113,CLOSED,515 Wayland Grove Drive,Apex,27523,10/15/2019,Wayland Grove,"2,289",2019,3,2,1,Attached,"$334,390.00","$323,000.00",0,Yes,2,0-.25 Acres,0.97,NC,35.7603654,-78.8729692,"515 Wayland Grove Drive,Apex,NC,27523"
1129,2267679,CLOSED,549 Wayland Grove Drive,Apex,27523,8/24/2019,Wayland Grove,"2,323",2019,3,2,1,Attached,"$329,990.00","$323,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7601209,-78.8727835,"549 Wayland Grove Drive,Apex,NC,27523"
1130,2160669,CLOSED,1161 Little Gem Lane,Apex,27523,8/6/2018,Sweetwater,"1,785",2018,3,2,1,Attached,"$323,088.00","$323,088.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7392304,-78.9190695,"1161 Little Gem Lane,Apex,NC,27523"
1131,2196387,CLOSED,2006 Whitesmith Drive,Apex,27502,2/19/2019,Hempstead at Beaver Creek,"2,417",2019,3,3,1,Attached,"$317,860.00","$323,145.00",0,Yes,2,0-.25 Acres,1.02,NC,35.743748,-78.883374,"2006 Whitesmith Drive,Apex,NC,27502"
1132,2141722,CLOSED,831 New Derby Lane,Apex,27523,3/9/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$335,655.00","$323,155.00",0,,2,0-.25 Acres,0.96,NC,35.7581015,-78.8344517,"831 New Derby Lane,Apex,NC,27523"
1133,2297795,CLOSED,2252 Red Knot Lane,Apex,27502,8/11/2020,Peak 502 at Beaver Creek,"2,242",2020,4,3,1,Attached,"$333,190.00","$323,210.00",0,Yes,2,0-.25 Acres,0.97,NC,35.739916,-78.895034,"2252 Red Knot Lane,Apex,NC,27502"
1134,2216356,CLOSED,1092 Ambergate Station,Apex,27502,4/29/2019,The Villages of Apex,"2,280",2019,3,3,1,Attached,"$323,010.00","$323,505.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7417675,-78.8467356,"1092 Ambergate Station,Apex,NC,27502"
1135,2237628,CLOSED,2225 Red Knot Lane,Apex,27502,9/11/2019,Peak 502 at Beaver Creek,"2,242",2019,4,3,1,Attached,"$320,815.00","$323,670.00",0,Yes,2,0-.25 Acres,1.01,NC,35.740177,-78.89432699999999,"2225 Red Knot Lane,Apex,NC,27502"
1136,2147741,CLOSED,809 Tunisian Drive,Apex,27523,8/23/2018,540 Townes,"2,245",2018,4,3,1,Attached,"$324,900.00","$323,930.00",0,,2,0-.25 Acres,1.0,NC,35.7509763,-78.88840069999999,"809 Tunisian Drive,Apex,NC,27523"
1137,2270101,CLOSED,503 Wayland Grove Drive,Apex,27523,11/29/2019,Wayland Grove,"2,289",2019,4,2,1,Attached,"$339,990.00","$324,000.00",0,Yes,2,0-.25 Acres,0.95,NC,35.7616256,-78.8729694,"503 Wayland Grove Drive,Apex,NC,27523"
1138,2327224,CLOSED,1019 Lathrop Lane,Apex,27523,10/8/2020,Townes at North Salem,"2,479",2020,4,3,1,Attached,"$324,000.00","$324,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7495998,-78.840426,"1019 Lathrop Lane,Apex,NC,27523"
1139,2169571,CLOSED,1000 Tender Drive,Apex,27502,4/6/2018,The Villages of Apex,"2,368",2014,4,3,1,Attached,"$335,000.00","$324,000.00",35,Yes,2,0-.25 Acres,0.97,NC,35.7444931,-78.8436151,"1000 Tender Drive,Apex,NC,27502"
1140,2340730,CLOSED,273 Meadow Beauty Drive,Apex,27539-7623,10/26/2020,West Lake,"2,449",2008,3,2,1,Attached,"$325,000.00","$324,000.00",11,Yes,2,0-.25 Acres,1.0,NC,35.6629793,-78.7560115,"273 Meadow Beauty Drive,Apex,NC,27539-7623"
1141,2215465,CLOSED,569 Metro Station,Apex,27502,5/17/2019,The Villages of Apex,"1,742",2019,3,2,1,Attached,"$304,900.00","$324,050.00",0,Yes,2,0-.25 Acres,1.06,NC,35.7371269,-78.8460806,"569 Metro Station,Apex,NC,27502"
1142,2241895,CLOSED,537 Wayland Grove Drive,Apex,27523,9/11/2019,Wayland Grove,"2,289",2019,3,2,1,Attached,"$327,990.00","$324,065.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7605072,-78.8728239,"537 Wayland Grove Drive,Apex,NC,27523"
1143,2180872,CLOSED,807 New Derby Lane,Apex,27523,11/28/2018,Salem Pointe,"2,380",2018,3,3,1,Attached,"$324,750.00","$324,750.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7581885,-78.83357889999999,"807 New Derby Lane,Apex,NC,27523"
1144,2169533,CLOSED,242 Meadow Beauty Drive,Apex,27539,3/15/2018,West Lake,"2,310",2008,3,3,0,Attached,"$324,900.00","$324,900.00",1,Yes,2,0-.25 Acres,1.0,NC,35.6638382,-78.75707410000001,"242 Meadow Beauty Drive,Apex,NC,27539"
1145,2308393,CLOSED,1043 Brownsmith Drive,Apex,27502,8/7/2020,Hempstead at Beaver Creek,"2,416",2017,3,2,1,Attached,"$319,900.00","$324,900.00",119,Yes,2,0-.25 Acres,1.02,NC,35.74232380000001,-78.8833435,"1043 Brownsmith Drive,Apex,NC,27502"
1146,2165585,CLOSED,879 Tunisian Drive,Apex,27523,4/18/2018,540 Townes,"2,510",2017,3,3,1,Attached,"$324,900.00","$324,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7490954,-78.88751859999999,"879 Tunisian Drive,Apex,NC,27523"
1147,2164634,CLOSED,2328 Mt Zion Church Road,Apex,27502,5/15/2018,Bella Casa,"2,518",2017,3,3,1,Attached,"$324,900.00","$324,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7134876,-78.9176978,"2328 Mt Zion Church Road,Apex,NC,27502"
1148,2147744,CLOSED,801 Tunisian Drive,Apex,27523,8/23/2018,540 Townes,"2,245",2018,4,3,1,Attached,"$324,900.00","$324,900.00",0,,2,0-.25 Acres,1.0,NC,35.7510191,-78.8884408,"801 Tunisian Drive,Apex,NC,27523"
1149,2140853,CLOSED,541 Metro Station,Apex,27502,1/16/2018,The Villages of Apex,"2,680",2017,4,3,1,Attached,"$329,900.00","$324,900.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7363259,-78.8465587,"541 Metro Station,Apex,NC,27502"
1150,2296354,CLOSED,626 Metro Station,Apex,27502,3/31/2020,The Villages of Apex,"2,388",2020,3,2,1,Attached,"$322,400.00","$324,900.00",0,Yes,2,0-.25 Acres,1.01,NC,35.73820800000001,-78.845001,"626 Metro Station,Apex,NC,27502"
1151,2304037,CLOSED,624 Metro Station,Apex,27502,4/8/2020,The Villages of Apex,"2,388",2020,3,2,1,Attached,"$324,900.00","$324,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.73815099999999,-78.84503699999999,"624 Metro Station,Apex,NC,27502"
1152,2322536,CLOSED,653 Grand Central Station,Apex,27502,7/2/2020,The Villages of Apex,"2,225",2020,3,3,1,Attached,"$324,900.00","$324,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.738309,-78.84435500000001,"653 Grand Central Station,Apex,NC,27502"
1153,2311592,CLOSED,667 Grand Central Station,Apex,27502,7/20/2020,The Villages of Apex,"2,225",2020,3,3,1,Attached,"$324,900.00","$324,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.738673,-78.844144,"667 Grand Central Station,Apex,NC,27502"
1154,2284373,CLOSED,618 Metro Station,Apex,27502,3/20/2020,The Villages of Apex,"2,406",2020,3,2,1,Attached,"$324,900.00","$324,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.737951,-78.845145,"618 Metro Station,Apex,NC,27502"
1155,2207744,CLOSED,937 Dalton Ridge Place,Apex,27523,3/27/2019,Townes at North Salem,"2,502",2018,4,3,1,Attached,"$329,900.00","$324,900.00",0,Yes,2,0-.25 Acres,0.98,NC,35.750864,-78.8402314,"937 Dalton Ridge Place,Apex,NC,27523"
1156,2305285,CLOSED,3153 Retama Run,Apex,27562,4/20/2020,Woodbury,"1,861",2020,3,2,1,Attached,"$324,975.00","$324,975.00",0,Yes,2,0-.25 Acres,1.0,NC,35.685902,-78.929251,"3153 Retama Run,Apex,NC,27562"
1157,2318630,CLOSED,807 Richmont Grove Lane,Apex,27523,6/29/2020,Townes at North Salem,"2,502",2020,4,3,1,Attached,"$324,990.00","$324,990.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7506679,-78.83930690000001,"807 Richmont Grove Lane,Apex,NC,27523"
1158,2192006,CLOSED,1430 Salem Creek Drive,Apex,27502,8/22/2018,Salem Creek Townhomes,"2,108",2017,3,2,2,Attached,"$324,990.00","$324,990.00",0,,1,0-.25 Acres,1.0,NC,35.723333,-78.8582436,"1430 Salem Creek Drive,Apex,NC,27502"
1159,2174584,CLOSED,2800 Lanasa Lane,Apex,27523,11/30/2018,Sweetwater,"2,277",2018,3,2,1,Attached,"$324,990.00","$324,990.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7398387,-78.9190392,"2800 Lanasa Lane,Apex,NC,27523"
1160,2247115,CLOSED,2933 Sunflower Road,Apex,27502,7/15/2019,Smith Farm,"2,406",2019,4,3,1,Attached,"$325,000.00","$325,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7272178,-78.9239334,"2933 Sunflower Road,Apex,NC,27502"
1161,2264584,CLOSED,2924 Great Lawn Road,Apex,27502,1/30/2020,Smith Farm,"2,403",2019,4,3,1,Attached,"$329,990.00","$325,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.728872,-78.92324099999999,"2924 Great Lawn Road,Apex,NC,27502"
1162,2166705,CLOSED,852 Salem Pointe Place,Apex,27523,9/25/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$329,990.00","$325,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7577684,-78.8352689,"852 Salem Pointe Place,Apex,NC,27523"
1163,2258766,CLOSED,2951 Sunflower Road,Apex,27502,10/2/2019,Smith Farm,"2,308",2019,4,3,1,Attached,"$334,990.00","$325,000.00",0,Yes,2,0-.25 Acres,0.97,NC,35.727432,-78.923525,"2951 Sunflower Road,Apex,NC,27502"
1164,2322425,CLOSED,1008 Drayman Place,Apex,27502,7/14/2020,Hempstead at Beaver Creek,"2,430",2018,4,3,1,Attached,"$330,000.00","$325,000.00",12,Yes,2,0-.25 Acres,0.98,NC,35.7426557,-78.8845754,"1008 Drayman Place,Apex,NC,27502"
1165,2301830,CLOSED,1909 Creekside Landing Drive,Apex,27502,3/20/2020,Hempstead at Beaver Creek,"2,417",2016,3,3,1,Attached,"$325,000.00","$325,000.00",3,Yes,2,0-.25 Acres,1.0,NC,35.744344,-78.8848495,"1909 Creekside Landing Drive,Apex,NC,27502"
1166,2224728,CLOSED,1096 Ambergate Station,Apex,27502,4/29/2019,The Villages of Apex,"2,280",2019,3,3,1,Attached,"$325,000.00","$325,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7416373,-78.8467703,"1096 Ambergate Station,Apex,NC,27502"
1167,2248522,CLOSED,620 Edgewater Ridge Court,Apex,27523,5/21/2019,Edgewater,"2,668",2015,3,2,2,Attached,"$325,000.00","$325,000.00",4,Yes,2,0-.25 Acres,1.0,NC,35.7514432,-78.8271376,"620 Edgewater Ridge Court,Apex,NC,27523"
1168,2255557,CLOSED,726 Edgewater Ridge Court,Apex,27523,7/2/2019,Edgewater,"2,641",2015,3,3,1,Attached,"$325,000.00","$325,000.00",6,Yes,2,0-.25 Acres,1.0,NC,35.752206,-78.8289149,"726 Edgewater Ridge Court,Apex,NC,27523"
1169,2212970,CLOSED,2573 Rambling Creek Road,Apex,27523,12/28/2018,The Preserve at White Oak Creek,"2,185",2018,3,2,1,Attached,"$325,000.00","$325,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7514714,-78.90849589999999,"2573 Rambling Creek Road,Apex,NC,27523"
1170,2121249,CLOSED,857 Tunisian Drive,Apex,27523,1/11/2018,540 Townes,"2,245",2017,4,3,1,Attached,"$329,900.00","$325,000.00",0,,2,0-.25 Acres,0.99,NC,35.7498101,-78.88742839999999,"857 Tunisian Drive,Apex,NC,27523"
1171,2227764,CLOSED,3419 Antler View Drive,Apex,27502,3/29/2019,Deer Creek,"2,196",2019,3,2,1,Attached,"$349,900.00","$325,000.00",0,Yes,2,0-.25 Acres,0.93,NC,35.7383143,-78.9426881,"3419 Antler View Drive,Apex,NC,27502"
1172,2158212,CLOSED,1149 Little Gem Lane,Apex,27523,5/8/2018,Sweetwater,"2,277",2017,3,3,1,Attached,"$330,085.00","$325,000.00",0,Yes,1,0-.25 Acres,0.98,NC,35.73951,-78.91882799999999,"1149 Little Gem Lane,Apex,NC,27523"
1173,2135316,CLOSED,885 Tunisian Drive,Apex,27523,4/17/2018,540 Townes,"2,510",2017,4,3,1,Attached,"$327,900.00","$325,400.00",0,,2,0-.25 Acres,0.99,NC,35.7489093,-78.887602,"885 Tunisian Drive,Apex,NC,27523"
1174,2248968,CLOSED,904 Dalton Ridge Place,Apex,27523,7/19/2019,Townes at North Salem,"2,502",2019,3,3,1,Attached,"$330,990.00","$325,900.00",0,Yes,2,0-.25 Acres,0.98,NC,35.751273,-78.839035,"904 Dalton Ridge Place,Apex,NC,27523"
1175,2214604,CLOSED,902 Dalton Ridge Place,Apex,27523,6/24/2019,Townes at North Salem,"2,479",2018,4,3,1,Attached,"$329,990.00","$325,900.00",0,Yes,2,0-.25 Acres,0.99,NC,35.751272,-78.838966,"902 Dalton Ridge Place,Apex,NC,27523"
1176,2297673,CLOSED,1021 Waymaker Court,Apex,27502,5/7/2020,Hempstead at Beaver Creek,"2,417",2019,3,3,1,Attached,"$339,900.00","$326,000.00",43,Yes,2,0-.25 Acres,0.96,NC,35.74327,-78.88555889999999,"1021 Waymaker Court,Apex,NC,27502"
1177,2234436,CLOSED,603 Metro Station,Apex,27502,9/17/2019,The Villages of Apex,"2,388",2019,3,2,1,Attached,"$329,900.00","$326,400.00",0,Yes,2,0-.25 Acres,0.99,NC,35.737654,-78.845727,"603 Metro Station,Apex,NC,27502"
1178,2203442,CLOSED,2008 Whitesmith Drive,Apex,27502,2/15/2019,Hempstead at Beaver Creek,"2,417",2019,3,3,1,Attached,"$326,625.00","$326,511.00",0,Yes,2,0-.25 Acres,1.0,NC,35.743748,-78.88345699999999,"2008 Whitesmith Drive,Apex,NC,27502"
1179,2180869,CLOSED,625 Olde Salem Way,Apex,27523,8/31/2018,Salem Pointe,"1,844",2018,3,2,1,Attached,"$326,840.00","$326,840.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7579261,-78.83403469999999,"625 Olde Salem Way,Apex,NC,27523"
1180,2309598,CLOSED,1318 Barn Cat Way,Apex,27502,5/28/2020,Smith Farm,"2,308",2020,4,3,1,Attached,"$334,990.00","$327,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7327209,-78.92508459999999,"1318 Barn Cat Way,Apex,NC,27502"
1181,2288904,CLOSED,2939 Great Lawn Road,Apex,27502,1/31/2020,Smith Farm,"2,361",2020,4,3,1,Attached,"$327,000.00","$327,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.728545,-78.923901,"2939 Great Lawn Road,Apex,NC,27502"
1182,2310074,CLOSED,1009 Lathrop Lane,Apex,27523,7/24/2020,Townes at North Salem,"2,479",2020,4,3,1,Attached,"$339,990.00","$327,000.00",0,Yes,2,0-.25 Acres,0.96,NC,35.749612,-78.84005259999999,"1009 Lathrop Lane,Apex,NC,27523"
1183,2180772,CLOSED,851 Salem Pointe Place,Apex,27523,10/12/2018,Salem Pointe,"1,844",2018,3,2,1,Attached,"$327,380.00","$327,380.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7573668,-78.83518889999999,"851 Salem Pointe Place,Apex,NC,27523"
1184,2159011,CLOSED,1906 Blue Jay Point,Apex,27502,3/27/2018,Bella Casa,"2,518",2017,3,3,1,Attached,"$347,900.00","$327,400.00",0,Yes,2,0-.25 Acres,0.94,NC,35.7130452,-78.91849970000001,"1906 Blue Jay Point,Apex,NC,27502"
1185,2261771,CLOSED,1159 Platform Drive,Apex,27502,11/25/2019,The Villages of Apex,"2,417",2019,3,3,1,Attached,"$325,985.00","$327,425.00",0,,2,0-.25 Acres,1.0,NC,35.739901,-78.846044,"1159 Platform Drive,Apex,NC,27502"
1186,2270127,CLOSED,547 Wayland Grove Drive,Apex,27523,8/28/2019,Wayland Grove,"2,289",2019,3,2,1,Attached,"$334,990.00","$327,500.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7601921,-78.8727909,"547 Wayland Grove Drive,Apex,NC,27523"
1187,2229772,CLOSED,216 Tobacco Leaf Lane,Apex,27502-6228,2/15/2019,Seagroves Farm,"2,270",2008,3,2,1,Attached,"$327,500.00","$327,500.00",5,Yes,2,0-.25 Acres,1.0,NC,35.7280565,-78.8281258,"216 Tobacco Leaf Lane,Apex,NC,27502-6228"
1188,2283193,CLOSED,2877 Dallas Valley Lane,Apex,27502,6/30/2020,Townes at Friendship Station,"2,261",2019,4,3,1,Attached,"$329,000.00","$327,500.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7050119,-78.9178353,"2877 Dallas Valley Lane,Apex,NC,27502"
1189,2230985,CLOSED,2705 Masonboro Ferry Drive,Apex,27502,7/25/2019,Parkside at Bella Casa,"2,742",2017,3,2,1,Attached,"$329,900.00","$327,500.00",160,Yes,2,0-.25 Acres,0.99,NC,35.705203,-78.91399249999999,"2705 Masonboro Ferry Drive,Apex,NC,27502"
1190,2180241,CLOSED,1029 Brownsmith Drive,Apex,27502,11/7/2018,Hempstead at Beaver Creek,"2,417",2018,3,3,1,Attached,"$326,560.00","$327,630.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7426388,-78.8833191,"1029 Brownsmith Drive,Apex,NC,27502"
1191,2296610,CLOSED,1121 Platform Drive,Apex,27502,7/10/2020,The Villages of Apex,"2,400",2020,3,3,1,Attached,"$323,000.00","$327,680.00",0,Yes,2,0-.25 Acres,1.01,NC,35.740683,-78.845615,"1121 Platform Drive,Apex,NC,27502"
1192,2321965,CLOSED,2200 Red Knot Lane,Apex,27502,10/28/2020,Peak 502 at Beaver Creek,"2,242",2020,4,3,1,Attached,"$329,900.00","$327,900.00",0,Yes,2,0-.25 Acres,0.99,NC,35.740677,-78.893644,"2200 Red Knot Lane,Apex,NC,27502"
1193,2247284,CLOSED,2947 Sunflower Road,Apex,27502,9/23/2019,Smith Farm,"2,403",2019,4,3,1,Attached,"$329,990.00","$327,990.00",0,Yes,2,0-.25 Acres,0.99,NC,35.727403,-78.92361199999999,"2947 Sunflower Road,Apex,NC,27502"
1194,2297392,CLOSED,1425 Herb Garden Way,Apex,27502,6/2/2020,Smith Farm,"2,403",2020,4,3,1,Attached,"$329,990.00","$327,990.00",0,Yes,2,0-.25 Acres,0.99,NC,35.732827,-78.92642529999999,"1425 Herb Garden Way,Apex,NC,27502"
1195,2268493,CLOSED,2888 Dallas Valley Lane,Apex,27502,1/15/2020,Townes at Friendship Station,"2,261",2019,3,3,1,Attached,"$329,000.00","$328,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7053147,-78.91829969999999,"2888 Dallas Valley Lane,Apex,NC,27502"
1196,2231497,CLOSED,2579 Rambling Creek Road,Apex,27523,2/28/2019,The Preserve at White Oak Creek,"2,157",2018,3,2,1,Attached,"$358,000.00","$328,000.00",0,Yes,2,0-.25 Acres,0.92,NC,35.7514627,-78.908799,"2579 Rambling Creek Road,Apex,NC,27523"
1197,2148494,CLOSED,531 Metro Station,Apex,27502,4/13/2018,The Villages of Apex,"2,694",2017,4,3,1,Attached,"$334,900.00","$328,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7360915,-78.8467932,"531 Metro Station,Apex,NC,27502"
1198,2326922,CLOSED,1107 Doe Blossom Lane,Apex,27502,6/30/2020,Deer Creek,"2,165",2019,3,2,1,Attached,"$328,065.00","$328,065.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7397752,-78.9424098,"1107 Doe Blossom Lane,Apex,NC,27502"
1199,2191075,CLOSED,2855 Haw River Trail,Apex,27502,10/30/2018,Bella Casa,"2,518",2018,3,3,1,Attached,"$339,900.00","$328,150.00",0,Yes,2,0-.25 Acres,0.97,NC,35.7142813,-78.9181562,"2855 Haw River Trail,Apex,NC,27502"
1200,2325140,CLOSED,2843 Dallas Valley Lane,Apex,27502,8/31/2020,Townes at Friendship Station,"2,169",2020,3,3,1,Attached,"$329,900.00","$328,400.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7056762,-78.9174979,"2843 Dallas Valley Lane,Apex,NC,27502"
1201,2289696,CLOSED,620 Metro Station,Apex,27502,4/14/2020,The Villages of Apex,"2,397",2020,3,2,1,Attached,"$327,400.00","$328,600.00",0,Yes,2,0-.25 Acres,1.0,NC,35.738019,-78.845108,"620 Metro Station,Apex,NC,27502"
1202,2275128,CLOSED,617 Metro Station,Apex,27502,12/10/2019,The Villages of Apex,"2,388",2019,3,2,1,Attached,"$329,900.00","$328,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.73807,-78.845511,"617 Metro Station,Apex,NC,27502"
1203,2312287,CLOSED,1601 Brussels Drive,Apex,27502,8/6/2020,South Walk,"2,156",2020,3,2,1,Attached,"$323,900.00","$328,900.00",0,Yes,2,0-.25 Acres,1.02,NC,35.7227529,-78.8605364,"1601 Brussels Drive,Apex,NC,27502"
1204,2282991,CLOSED,2869 Dallas Valley Lane,Apex,27502,5/28/2020,Townes at Friendship Station,"2,261",2019,4,3,1,Attached,"$329,000.00","$329,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.70506580000001,-78.9176239,"2869 Dallas Valley Lane,Apex,NC,27502"
1205,2309710,CLOSED,1328 Barn Cat Way,Apex,27502,7/16/2020,Smith Farm,"2,403",2020,4,3,1,Attached,"$332,990.00","$329,000.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7327029,-78.9253018,"1328 Barn Cat Way,Apex,NC,27502"
1206,2287379,CLOSED,2943 Great Lawn Road,Apex,27502,3/20/2020,Smith Farm,"2,403",2019,4,3,1,Attached,"$334,990.00","$329,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7285283,-78.9239954,"2943 Great Lawn Road,Apex,NC,27502"
1207,2209934,CLOSED,2830 Lanasa Lane,Apex,27523,1/31/2019,Sweetwater,"2,277",2019,3,2,1,Attached,"$329,990.00","$329,000.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7395088,-78.9199294,"2830 Lanasa Lane,Apex,NC,27523"
1208,2178533,CLOSED,1130 Boxcar Way,Apex,27502,5/16/2018,The Villages of Apex,"2,428",2016,3,3,1,Attached,"$335,000.00","$329,000.00",3,Yes,2,0-.25 Acres,0.98,NC,35.7484592,-78.8464371,"1130 Boxcar Way,Apex,NC,27502"
1209,2310072,CLOSED,811 Richmont Grove Lane,Apex,27523,6/26/2020,Townes at North Salem,"2,502",2020,4,3,1,Attached,"$334,990.00","$329,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.7505363,-78.8393004,"811 Richmont Grove Lane,Apex,NC,27523"
1210,2241864,CLOSED,539 Wayland Grove Drive,Apex,27523,9/30/2019,Wayland Grove,"2,323",2018,3,2,1,Attached,"$329,990.00","$329,000.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7604239,-78.8729075,"539 Wayland Grove Drive,Apex,NC,27523"
1211,2268321,CLOSED,2716 Masonboro Ferry Drive,Apex,27502-3683,12/20/2019,Parkside at Bella Casa,"2,146",2016,3,2,1,Attached,"$325,000.00","$329,000.00",41,Yes,2,0-.25 Acres,1.01,NC,35.7056323,-78.9143711,"2716 Masonboro Ferry Drive,Apex,NC,27502-3683"
1212,2239108,CLOSED,2913 Sunflower Road,Apex,27502,5/6/2019,Smith Farm,"2,308",2019,4,3,1,Attached,"$339,675.00","$329,505.00",0,Yes,2,0-.25 Acres,0.97,NC,35.726995,-78.923461,"2913 Sunflower Road,Apex,NC,27502"
1213,2168105,CLOSED,2039 Ackerman Hill Drive,Apex,27502,9/20/2018,Hempstead at Beaver Creek,"2,417",2018,3,3,1,Attached,"$329,650.00","$329,650.00",0,Yes,2,0-.25 Acres,1.0,NC,35.7418361,-78.884766,"2039 Ackerman Hill Drive,Apex,NC,27502"
1214,2150598,CLOSED,838 Salem Pointe Place,Apex,27523,5/17/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$329,095.00","$329,718.00",0,,2,0-.25 Acres,1.0,NC,35.757777,-78.834713,"838 Salem Pointe Place,Apex,NC,27523"
1215,2121258,CLOSED,859 Tunisian Drive,Apex,27523,3/9/2018,540 Townes,"2,245",2017,4,3,1,Attached,"$334,900.00","$329,900.00",0,,2,0-.25 Acres,0.99,NC,35.7497379,-78.88742239999999,"859 Tunisian Drive,Apex,NC,27523"
1216,2213937,CLOSED,939 Dalton Ridge Place,Apex,27523,3/8/2019,Townes at North Salem,"2,479",2018,4,3,1,Attached,"$329,900.00","$329,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.75086140000001,-78.84031209999999,"939 Dalton Ridge Place,Apex,NC,27523"
1217,2325584,CLOSED,671 Grand Central Station,Apex,27502,9/30/2020,The Villages of Apex,"2,213",2020,3,3,1,Attached,"$329,900.00","$329,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.738737,-78.844105,"671 Grand Central Station,Apex,NC,27502"
1218,2144554,CLOSED,565 Chessie Station,Apex,27502,2/19/2018,The Villages of Apex,"2,388",2017,3,2,1,Attached,"$329,900.00","$329,900.00",0,Yes,2,0-.25 Acres,1.0,NC,35.73617400000001,-78.844607,"565 Chessie Station,Apex,NC,27502"
1219,2166135,CLOSED,567 Chessie Station,Apex,27502,3/29/2018,The Villages of Apex,"1,742",2018,3,2,1,Attached,"$334,900.00","$329,900.00",0,Yes,2,0-.25 Acres,0.99,NC,35.7361923,-78.8445113,"567 Chessie Station,Apex,NC,27502"
